case_id|page|lot|sell_order|type_prop|size1|size2|size3|price|tumbon|aumper|province|Law_Court_ID|deed_no|addrno|bit_time1|bit_time2|bit_time3|bit_time4|bit_time5|bit_time6|link|timestamp|lat|long|eva_unit
05482/2545|19/47|นนทบุรี 5/2565 - 1|106 - 4|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|21.0|1257600.0|บ้านใหม่|ปากเกร็ด|นนทบุรี|10|11087|%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9|1  13/01/2565 เจ้าพนักงานงดขาย 13/01/2565|2  03/02/2565 งดตามคำสั่งศาล 03/02/2565|3  24/02/2565 เจ้าพนักงานงดขาย 24/02/2565|"4  17/03/2565 -
คลิกเข้าร่วม"|"5  07/04/2565 -
คลิกเข้าร่วม"|"6  28/04/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=05482&law_suit_year=2545&Law_Court_ID=010&deed_no=11087&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9|2022-03-09 15:20:30.070711|13.93550283|100.53259477|20000
ผบ.9512/2558|19/48|นนทบุรี 5/2565 - 1|107 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|98.0|7686500.0|บางคูเวียง|บางกรวย|นนทบุรี|121|20525|88/56|1  13/01/2565 งดขายไม่มีผู้สู้ราคา 13/01/2565|2  03/02/2565 งดขายไม่มีผู้สู้ราคา 03/02/2565|3  24/02/2565 งดขายไม่มีผู้สู้ราคา 24/02/2565|"4  17/03/2565 -
คลิกเข้าร่วม"|"5  07/04/2565 -
คลิกเข้าร่วม"|"6  28/04/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.9512&law_suit_year=2558&Law_Court_ID=121&deed_no=20525&addrno=88/56|2022-03-09 15:20:42.297776|13.82011949|100.41047219|40000
ผบ.709/2562|19/49|นนทบุรี 5/2565 - 1|108 - 1|ห้องชุด|0|0|29.15|1168500.0|ไทรม้า|เมืองนนทบุรี|นนทบุรี|702|8801,139483|115/208|1  13/01/2565 งดขายไม่มีผู้สู้ราคา 13/01/2565|2  03/02/2565 งดขายไม่มีผู้สู้ราคา 03/02/2565|3  24/02/2565 งดขายไม่มีผู้สู้ราคา 24/02/2565|"4  17/03/2565 -
คลิกเข้าร่วม"|"5  07/04/2565 -
คลิกเข้าร่วม"|"6  28/04/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.709&law_suit_year=2562&Law_Court_ID=702&deed_no=8801,%20139483&addrno=115/208|2022-03-09 15:20:46.303502|13.86868896|100.46839971|8800
ผบ.11791/2559|19/50|นนทบุรี 5/2565 - 1|109 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|29.9|1269710.0|บางคูรัด|บางบัวทอง|นนทบุรี|13|120178|50/251|1  13/01/2565 ถอนการยึด 13/01/2565|2  03/02/2565 ถอนการยึด 03/02/2565|3  24/02/2565 ถอนการยึด 24/02/2565|4  17/03/2565 ถอนการยึด 17/03/2565|5  07/04/2565 ถอนการยึด 07/04/2565|6  28/04/2565 ถอนการยึด 28/04/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.11791&law_suit_year=2559&Law_Court_ID=013&deed_no=120178&addrno=50/251|2022-03-09 15:20:54.539535|13.92432095|100.34972844|15000
ผบ.12130/2561|20/1|นนทบุรี 5/2565 - 1|110 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|16.0|992480.0|บางบัวทอง|บางบัวทอง|นนทบุรี|13|78332|333/147|1  13/01/2565 งดขายไม่มีผู้สู้ราคา 13/01/2565|2  03/02/2565 งดขายไม่มีผู้สู้ราคา 03/02/2565|3  24/02/2565 ขายได้ 24/02/2565|4  17/03/2565 ขายได้ 24/02/2565|5  07/04/2565 ขายได้ 24/02/2565|6  28/04/2565 ขายได้ 24/02/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.12130&law_suit_year=2561&Law_Court_ID=013&deed_no=78332&addrno=333/147|2022-03-09 15:21:19.273695|13.92019061|100.41402405|22000
ผบ.16339/2562|20/2|นนทบุรี 5/2565 - 1|111 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|26.1|1422100.0|ศาลากลาง|บางกรวย|นนทบุรี|121|39532|57/206|1  13/01/2565 ถอนการยึด 13/01/2565|2  03/02/2565 ถอนการยึด 03/02/2565|3  24/02/2565 ถอนการยึด 24/02/2565|4  17/03/2565 ถอนการยึด 17/03/2565|5  07/04/2565 ถอนการยึด 07/04/2565|6  28/04/2565 ถอนการยึด 28/04/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.16339&law_suit_year=2562&Law_Court_ID=121&deed_no=39532&addrno=57/206|2022-03-09 15:21:25.201235|13.80898374|100.389028|22000
ผบ.7745/2561|20/3|นนทบุรี 5/2565 - 1|112 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|24.2|1160900.0|บางใหญ่|บางใหญ่|นนทบุรี|406|115156|86/295|1  13/01/2565 ขายได้ 13/01/2565|2  03/02/2565 ขายได้ 13/01/2565|3  24/02/2565 ขายได้ 13/01/2565|4  17/03/2565 ขายได้ 13/01/2565|5  07/04/2565 ขายได้ 13/01/2565|6  28/04/2565 ขายได้ 13/01/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.7745&law_suit_year=2561&Law_Court_ID=406&deed_no=115156&addrno=86/295|2022-03-09 15:21:30.223084|13.83332937|100.36380758|14000
ผบ.1509/2563|20/4|นนทบุรี 5/2565 - 1|113 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|1|6.0|2308800.0|ท่าทราย|เมืองนนทบุรี|นนทบุรี|121|25448|27|1  13/01/2565 ถอนการยึด 13/01/2565|2  03/02/2565 ถอนการยึด 03/02/2565|3  24/02/2565 ถอนการยึด 24/02/2565|4  17/03/2565 ถอนการยึด 17/03/2565|5  07/04/2565 ถอนการยึด 07/04/2565|6  28/04/2565 ถอนการยึด 28/04/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.1509&law_suit_year=2563&Law_Court_ID=121&deed_no=25448&addrno=27|2022-03-09 15:21:34.389480|13.87855284|100.4946418|12000
ผบ.3908/2561|20/5|นนทบุรี 5/2565 - 1|114 - 1|ห้องชุด|0|0|41.52|1077142.5|บ้านใหม่|ปากเกร็ด|นนทบุรี|632|27089|305/713|1  13/01/2565 เจ้าพนักงานงดขาย 13/01/2565|2  03/02/2565 งดขายไม่มีผู้สู้ราคา 03/02/2565|3  24/02/2565 งดขายไม่มีผู้สู้ราคา 24/02/2565|"4  17/03/2565 -
คลิกเข้าร่วม"|"5  07/04/2565 -
คลิกเข้าร่วม"|"6  28/04/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.3908&law_suit_year=2561&Law_Court_ID=632&deed_no=27089&addrno=305/713|2022-03-09 15:21:38.635131|13.94046211|100.54726296|24000
ผบ.4542/2561|20/6|นนทบุรี 5/2565 - 1|115 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|20.5|1711375.0|บางม่วง|บางใหญ่|นนทบุรี|101|68333|33/22|1  13/01/2565 งดขาย 13/01/2565|2  03/02/2565 งดขาย 03/02/2565|3  24/02/2565 งดขาย 24/02/2565|"4  17/03/2565 -
คลิกเข้าร่วม"|"5  07/04/2565 -
คลิกเข้าร่วม"|"6  28/04/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.4542&law_suit_year=2561&Law_Court_ID=101&deed_no=68333&addrno=33/22|2022-03-09 15:21:48.629293|13.83786889|100.41242214|25000
ผบ.18074/2562|20/7|นนทบุรี 5/2565 - 1|116 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|22.5|941675.0|ไทรน้อย|ไทรน้อย|นนทบุรี|121|19659|72/9|1  13/01/2565 งดขาย 13/01/2565|2  03/02/2565 งดขาย 03/02/2565|3  24/02/2565 งดขาย 24/02/2565|"4  17/03/2565 -
คลิกเข้าร่วม"|"5  07/04/2565 -
คลิกเข้าร่วม"|"6  28/04/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.18074&law_suit_year=2562&Law_Court_ID=121&deed_no=19659&addrno=72/9|2022-03-09 15:21:58.893057|13.97569605|100.31043943|8000
ผบ.5244/2558|20/8|นนทบุรี 5/2565 - 1|118 - 1|ห้องชุด|0|0|28.0|210000.0|ท่าทราย|เมืองนนทบุรี(ตลาดขวัญ)|นนทบุรี|121|181206,181207,181213|80/31|1  13/01/2565 งดขายไม่มีผู้สู้ราคา 13/01/2565|2  03/02/2565 งดขายไม่มีผู้สู้ราคา 03/02/2565|3  24/02/2565 งดขายไม่มีผู้สู้ราคา 24/02/2565|"4  17/03/2565 -
คลิกเข้าร่วม"|"5  07/04/2565 -
คลิกเข้าร่วม"|"6  28/04/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.5244&law_suit_year=2558&Law_Court_ID=121&deed_no=181206,181207,181213-20&addrno=80/31|2022-03-09 15:22:08.493605|13.88216215|100.52887274|30000
ผบ.737/2556|20/9|นนทบุรี 5/2565 - 1|119 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|18.0|881440.0|พิมลราช|บางบัวทอง|นนทบุรี|412|101963|179/650|1  13/01/2565 งดขายส่งประกาศมิชอบ 13/01/2565|2  03/02/2565 งดขายส่งประกาศมิชอบ 03/02/2565|3  24/02/2565 งดขายส่งประกาศมิชอบ 24/02/2565|"4  17/03/2565 -
คลิกเข้าร่วม"|"5  07/04/2565 -
คลิกเข้าร่วม"|"6  28/04/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.737&law_suit_year=2556&Law_Court_ID=412&deed_no=101963&addrno=179/650|2022-03-09 15:22:16.255216|13.9292355|100.35838946|15000
ผบ.8233/2562|20/10|นนทบุรี 5/2565 - 1|120 - 1|ห้องชุด|0|0|25.92|1224625.0|บางรักพัฒนา|บางบัวทอง|นนทบุรี|107|3040,185332,185336|129/152|1  13/01/2565 งดขายส่งประกาศมิชอบ 13/01/2565|2  03/02/2565 งดขายไม่มีผู้สู้ราคา 03/02/2565|3  24/02/2565 งดขายไม่มีผู้สู้ราคา 24/02/2565|"4  17/03/2565 -
คลิกเข้าร่วม"|"5  07/04/2565 -
คลิกเข้าร่วม"|"6  28/04/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.8233&law_suit_year=2562&Law_Court_ID=107&deed_no=3040,%20185332-185336&addrno=129/152|2022-03-09 15:22:20.416593|13.88808398|100.41093399|nodetail
ผบ.9399/2563|20/11|นนทบุรี 5/2565 - 1|121 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|60.0|1825200.0|บางกร่าง|เมืองนนทบุรี|นนทบุรี|121|216307|%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9|1  13/01/2565 งดขาย 13/01/2565|2  03/02/2565 งดขาย 03/02/2565|3  24/02/2565 งดขาย 24/02/2565|"4  17/03/2565 -
คลิกเข้าร่วม"|"5  07/04/2565 -
คลิกเข้าร่วม"|"6  28/04/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.9399&law_suit_year=2563&Law_Court_ID=121&deed_no=216307&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9|2022-03-09 15:22:26.359115|13.83204186|100.44341934|9000
ผบ.3959/2562|20/12|นนทบุรี 5/2565 - 1|122 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|41.9|2449143.2|บางแม่นาง|บางใหญ่|นนทบุรี|101|109735|79/40|1  13/01/2565 งดขายไม่มีผู้สู้ราคา 13/01/2565|2  03/02/2565 ขายได้ 03/02/2565|3  24/02/2565 ขายได้ 03/02/2565|4  17/03/2565 ขายได้ 03/02/2565|5  07/04/2565 ขายได้ 03/02/2565|6  28/04/2565 ขายได้ 03/02/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.3959&law_suit_year=2562&Law_Court_ID=101&deed_no=109735&addrno=79/40|2022-03-09 15:22:32.705578|13.86542613|100.38759579|22000
ผบ.3028/2563|20/13|นนทบุรี 5/2565 - 1|123 - 1|ห้องชุด|0|0|37.15|1668035.0|บางเขน|เมืองนนทบุรี|นนทบุรี|101|94799,94800|73/158|1  13/01/2565 งดขายไม่มีผู้สู้ราคา 13/01/2565|2  03/02/2565 งดขายไม่มีผู้สู้ราคา 03/02/2565|3  24/02/2565 งดขายไม่มีผู้สู้ราคา 24/02/2565|"4  17/03/2565 -
คลิกเข้าร่วม"|"5  07/04/2565 -
คลิกเข้าร่วม"|"6  28/04/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.3028&law_suit_year=2563&Law_Court_ID=101&deed_no=94799%20,%2094800&addrno=73/158|2022-03-09 15:22:42.966901|13.83992763|100.5141593|160000
ผบ.3488/2563|20/14|นนทบุรี 5/2565 - 1|124 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|15.0|4137480.0|บางบัวทอง|บางบัวทอง|นนทบุรี|101|76508|14/87|1  13/01/2565 งดขาย 13/01/2565|2  03/02/2565 งดขาย 03/02/2565|3  24/02/2565 งดขาย 24/02/2565|"4  17/03/2565 -
คลิกเข้าร่วม"|"5  07/04/2565 -
คลิกเข้าร่วม"|"6  28/04/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.3488&law_suit_year=2563&Law_Court_ID=101&deed_no=76508&addrno=14/87|2022-03-09 15:22:48.859759|13.93334402|100.41355543|27000
ผบ.3488/2563|20/15|นนทบุรี 5/2565 - 1|124 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|15.0|4137480.0|บางบัวทอง|บางบัวทอง|นนทบุรี|101|76509|14/89|1  13/01/2565 งดขาย 13/01/2565|2  03/02/2565 งดขาย 03/02/2565|3  24/02/2565 งดขาย 24/02/2565|"4  17/03/2565 -
คลิกเข้าร่วม"|"5  07/04/2565 -
คลิกเข้าร่วม"|"6  28/04/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.3488&law_suit_year=2563&Law_Court_ID=101&deed_no=76509&addrno=14/89|2022-03-09 15:22:53.999017|13.93332472|100.41358774|27000
ผบ.3488/2563|20/16|นนทบุรี 5/2565 - 1|124 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|15.0|4137480.0|บางบัวทอง|บางบัวทอง|นนทบุรี|101|76510|14/85|1  13/01/2565 งดขาย 13/01/2565|2  03/02/2565 งดขาย 03/02/2565|3  24/02/2565 งดขาย 24/02/2565|"4  17/03/2565 -
คลิกเข้าร่วม"|"5  07/04/2565 -
คลิกเข้าร่วม"|"6  28/04/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.3488&law_suit_year=2563&Law_Court_ID=101&deed_no=76510&addrno=14/85|2022-03-09 15:22:57.093286|13.93330547|100.41361956|27000
ผบ.132/2562|20/17|นนทบุรี 5/2565 - 1|125 - 1|ห้องชุด|0|0|29.19|1170140.0|ไทรม้า|เมืองนนทบุรี|นนทบุรี|729|8801,139483|115/650|1  13/01/2565 งดขายไม่มีผู้สู้ราคา 13/01/2565|2  03/02/2565 งดขายไม่มีผู้สู้ราคา 03/02/2565|3  24/02/2565 งดขายไม่มีผู้สู้ราคา 24/02/2565|"4  17/03/2565 -
คลิกเข้าร่วม"|"5  07/04/2565 -
คลิกเข้าร่วม"|"6  28/04/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.132&law_suit_year=2562&Law_Court_ID=729&deed_no=8801,139483&addrno=115/650|2022-03-09 15:23:01.534840|13.86868896|100.46839971|8800
2024/2551|20/18|นนทบุรี 5/2565 - 1|126 - 1|ห้องชุด|0|0|26.39|1064267.5|ท่าทราย|เมืองนนทบุรี|นนทบุรี|903|121551|140/402|1  13/01/2565 งดขายไม่มีผู้สู้ราคา 13/01/2565|2  03/02/2565 งดขายไม่มีผู้สู้ราคา 03/02/2565|3  24/02/2565 งดขายไม่มีผู้สู้ราคา 24/02/2565|"4  17/03/2565 -
คลิกเข้าร่วม"|"5  07/04/2565 -
คลิกเข้าร่วม"|"6  28/04/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=2024&law_suit_year=2551&Law_Court_ID=903&deed_no=121551&addrno=140/402|2022-03-09 15:23:08.576334|0.0026227|94.50820172|52500
