case_id|page|lot|sell_order|type_prop|size1|size2|size3|price|tumbon|aumper|province|Law_Court_ID|deed_no|addrno|bit_time1|bit_time2|bit_time3|bit_time4|bit_time5|bit_time6|link|timestamp|lat|long|eval_unit_price|eva_unit
ผบ.695/2563|22/36|นนทบุรี 7/2565 - 1|15 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|20.0|771490.0|ไทรน้อย|ไทรน้อย|นนทบุรี|101|10458|11/109|"1  03/03/2565 -
คลิกเข้าร่วม"|"2  24/03/2565 -
คลิกเข้าร่วม"|"3  12/04/2565 -
คลิกเข้าร่วม"|"4  05/05/2565 -
คลิกเข้าร่วม"|"5  26/05/2565 -
คลิกเข้าร่วม"|"6  16/06/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.695&law_suit_year=2563&Law_Court_ID=101&deed_no=10458&addrno=11/109|2022-02-09 23:24:43.666435|13.94511527|100.34744605||14000
ผบ.695/2563|22/37|นนทบุรี 7/2565 - 1|15 - 2|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|20.0|771490.0|ไทรน้อย|ไทรน้อย|นนทบุรี|101|10459|11/110|"1  03/03/2565 -
คลิกเข้าร่วม"|"2  24/03/2565 -
คลิกเข้าร่วม"|"3  12/04/2565 -
คลิกเข้าร่วม"|"4  05/05/2565 -
คลิกเข้าร่วม"|"5  26/05/2565 -
คลิกเข้าร่วม"|"6  16/06/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.695&law_suit_year=2563&Law_Court_ID=101&deed_no=10459&addrno=11/110|2022-02-09 23:24:46.928040|13.94508454|100.34742031||14000
ผบ.2801/2563|22/38|นนทบุรี 7/2565 - 1|16 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|16.0|1004000.0|พิมลราช|บางบัวทอง|นนทบุรี|101|87380|164/181|"1  03/03/2565 -
คลิกเข้าร่วม"|"2  24/03/2565 -
คลิกเข้าร่วม"|"3  12/04/2565 -
คลิกเข้าร่วม"|"4  05/05/2565 -
คลิกเข้าร่วม"|"5  26/05/2565 -
คลิกเข้าร่วม"|"6  16/06/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.2801&law_suit_year=2563&Law_Court_ID=101&deed_no=87380&addrno=164/181|2022-02-09 23:24:50.635428|13.91355887|100.40328677||20000
ผบE.47/2564|22/39|นนทบุรี 7/2565 - 1|17 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|17.5|1364153.0|บางไผ่|เมืองนนทบุรี|นนทบุรี|101|246889|25/123|"1  03/03/2565 -
คลิกเข้าร่วม"|"2  24/03/2565 -
คลิกเข้าร่วม"|"3  12/04/2565 -
คลิกเข้าร่วม"|"4  05/05/2565 -
คลิกเข้าร่วม"|"5  26/05/2565 -
คลิกเข้าร่วม"|"6  16/06/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BAE.47&law_suit_year=2564&Law_Court_ID=101&deed_no=246889&addrno=25/123|2022-02-09 23:24:52.502183|13.82351315|100.49552013||28000
ผบ.4411/2563|22/40|นนทบุรี 7/2565 - 1|18 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|50.6|2967510.0|ท่าอิฐ|ปากเกร็ด|นนทบุรี|101|51047|55/18|"1  03/03/2565 -
คลิกเข้าร่วม"|"2  24/03/2565 -
คลิกเข้าร่วม"|"3  12/04/2565 -
คลิกเข้าร่วม"|"4  05/05/2565 -
คลิกเข้าร่วม"|"5  26/05/2565 -
คลิกเข้าร่วม"|"6  16/06/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.4411&law_suit_year=2563&Law_Court_ID=101&deed_no=51047&addrno=55/18|2022-02-09 23:24:55.215227|13.89552857|100.46290354||nodetail
ผบ.3874/2558|22/41|นนทบุรี 7/2565 - 1|19 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|84.7|25409958.0|ลำโพ|บางบัวทอง|นนทบุรี|101|121506|2/2-10|"1  03/03/2565 -
คลิกเข้าร่วม"|"2  24/03/2565 -
คลิกเข้าร่วม"|"3  12/04/2565 -
คลิกเข้าร่วม"|"4  05/05/2565 -
คลิกเข้าร่วม"|"5  26/05/2565 -
คลิกเข้าร่วม"|"6  16/06/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.3874&law_suit_year=2558&Law_Court_ID=101&deed_no=121506&addrno=2/2-10|2022-02-09 23:24:58.457454|13.94742884|100.44186289||30000
ผบ.3874/2558|22/42|นนทบุรี 7/2565 - 1|19 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|1|52.5|25409958.0|ลำโพ|บางบัวทอง|นนทบุรี|101|175692|2/2-10|"1  03/03/2565 -
คลิกเข้าร่วม"|"2  24/03/2565 -
คลิกเข้าร่วม"|"3  12/04/2565 -
คลิกเข้าร่วม"|"4  05/05/2565 -
คลิกเข้าร่วม"|"5  26/05/2565 -
คลิกเข้าร่วม"|"6  16/06/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.3874&law_suit_year=2558&Law_Court_ID=101&deed_no=175692&addrno=2/2-10|2022-02-09 23:25:00.383904|13.94733607|100.44226435||30000
ผบ.3874/2558|22/43|นนทบุรี 7/2565 - 1|19 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|25.9|25409958.0|ลำโพ|บางบัวทอง|นนทบุรี|101|175693|2/2-10|"1  03/03/2565 -
คลิกเข้าร่วม"|"2  24/03/2565 -
คลิกเข้าร่วม"|"3  12/04/2565 -
คลิกเข้าร่วม"|"4  05/05/2565 -
คลิกเข้าร่วม"|"5  26/05/2565 -
คลิกเข้าร่วม"|"6  16/06/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.3874&law_suit_year=2558&Law_Court_ID=101&deed_no=175693&addrno=2/2-10|2022-02-09 23:25:03.669541|13.94751873|100.44213822||30000
ผบ.3874/2558|22/44|นนทบุรี 7/2565 - 1|19 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|25.8|25409958.0|ลำโพ|บางบัวทอง|นนทบุรี|101|175694|2/2-10|"1  03/03/2565 -
คลิกเข้าร่วม"|"2  24/03/2565 -
คลิกเข้าร่วม"|"3  12/04/2565 -
คลิกเข้าร่วม"|"4  05/05/2565 -
คลิกเข้าร่วม"|"5  26/05/2565 -
คลิกเข้าร่วม"|"6  16/06/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.3874&law_suit_year=2558&Law_Court_ID=101&deed_no=175694&addrno=2/2-10|2022-02-09 23:25:08.610052|13.94733114|100.44214168||30000
ผบ.3874/2558|22/45|นนทบุรี 7/2565 - 1|19 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|25.8|25409958.0|ลำโพ|บางบัวทอง|นนทบุรี|101|175695|2/2-10|"1  03/03/2565 -
คลิกเข้าร่วม"|"2  24/03/2565 -
คลิกเข้าร่วม"|"3  12/04/2565 -
คลิกเข้าร่วม"|"4  05/05/2565 -
คลิกเข้าร่วม"|"5  26/05/2565 -
คลิกเข้าร่วม"|"6  16/06/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.3874&law_suit_year=2558&Law_Court_ID=101&deed_no=175695&addrno=2/2-10|2022-02-09 23:25:10.755201|13.94744108|100.44208625||30000
ผบ.3874/2558|22/46|นนทบุรี 7/2565 - 1|19 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|25.7|25409958.0|ลำโพ|บางบัวทอง|นนทบุรี|101|175696|2/2-10|"1  03/03/2565 -
คลิกเข้าร่วม"|"2  24/03/2565 -
คลิกเข้าร่วม"|"3  12/04/2565 -
คลิกเข้าร่วม"|"4  05/05/2565 -
คลิกเข้าร่วม"|"5  26/05/2565 -
คลิกเข้าร่วม"|"6  16/06/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.3874&law_suit_year=2558&Law_Court_ID=101&deed_no=175696&addrno=2/2-10|2022-02-09 23:25:12.831762|13.94749443|100.44204494||30000
ผบ.3874/2558|22/47|นนทบุรี 7/2565 - 1|19 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|25.7|25409958.0|ลำโพ|บางบัวทอง|นนทบุรี|101|175697|2/2-10|"1  03/03/2565 -
คลิกเข้าร่วม"|"2  24/03/2565 -
คลิกเข้าร่วม"|"3  12/04/2565 -
คลิกเข้าร่วม"|"4  05/05/2565 -
คลิกเข้าร่วม"|"5  26/05/2565 -
คลิกเข้าร่วม"|"6  16/06/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.3874&law_suit_year=2558&Law_Court_ID=101&deed_no=175697&addrno=2/2-10|2022-02-09 23:25:15.654066|13.94749803|100.44200852||30000
ผบ.3874/2558|22/48|นนทบุรี 7/2565 - 1|19 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|25.6|25409958.0|ลำโพ|บางบัวทอง|นนทบุรี|101|175698|2/2-10|"1  03/03/2565 -
คลิกเข้าร่วม"|"2  24/03/2565 -
คลิกเข้าร่วม"|"3  12/04/2565 -
คลิกเข้าร่วม"|"4  05/05/2565 -
คลิกเข้าร่วม"|"5  26/05/2565 -
คลิกเข้าร่วม"|"6  16/06/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.3874&law_suit_year=2558&Law_Court_ID=101&deed_no=175698&addrno=2/2-10|2022-02-09 23:25:18.413643|13.94742472|100.4419855||30000
ผบ.3874/2558|22/49|นนทบุรี 7/2565 - 1|19 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|25.6|25409958.0|ลำโพ|บางบัวทอง|นนทบุรี|101|175699|2/2-10|"1  03/03/2565 -
คลิกเข้าร่วม"|"2  24/03/2565 -
คลิกเข้าร่วม"|"3  12/04/2565 -
คลิกเข้าร่วม"|"4  05/05/2565 -
คลิกเข้าร่วม"|"5  26/05/2565 -
คลิกเข้าร่วม"|"6  16/06/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.3874&law_suit_year=2558&Law_Court_ID=101&deed_no=175699&addrno=2/2-10|2022-02-09 23:25:20.247567|13.94748714|100.44194019||30000
ผบ.1361/2561|22/50|นนทบุรี 7/2565 - 1|20 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|18.0|757080.0|พิมลราช|บางบัวทอง|นนทบุรี|12|122778|33/580|"1  03/03/2565 -
คลิกเข้าร่วม"|"2  24/03/2565 -
คลิกเข้าร่วม"|"3  12/04/2565 -
คลิกเข้าร่วม"|"4  05/05/2565 -
คลิกเข้าร่วม"|"5  26/05/2565 -
คลิกเข้าร่วม"|"6  16/06/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.1361&law_suit_year=2561&Law_Court_ID=012&deed_no=122778&addrno=33/580|2022-02-09 23:25:23.682674|13.93167206|100.34651736||15000
ผบ.3169/2563|23/1|นนทบุรี 7/2565 - 1|21 - 1|ห้องชุด|0|0|30.74|1602300.0|ตลาดขวัญ (บางซื่อ)|เมืองนนทบุรี|นนทบุรี|101|11916|62/480|"1  03/03/2565 -
คลิกเข้าร่วม"|"2  24/03/2565 -
คลิกเข้าร่วม"|"3  12/04/2565 -
คลิกเข้าร่วม"|"4  05/05/2565 -
คลิกเข้าร่วม"|"5  26/05/2565 -
คลิกเข้าร่วม"|"6  16/06/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.3169&law_suit_year=2563&Law_Court_ID=101&deed_no=11916&addrno=62/480|2022-02-09 23:25:34.091213|13.85962148|100.52212176||97500
ผบ.4894/2562|23/2|นนทบุรี 7/2565 - 1|22 - 1|ห้องชุด|0|0|31.91|382920.0|บางพูด|ปากเกร็ด|นนทบุรี|507|41500,41502-41504|125/28|"1  03/03/2565 -
คลิกเข้าร่วม"|"2  24/03/2565 -
คลิกเข้าร่วม"|"3  12/04/2565 -
คลิกเข้าร่วม"|"4  05/05/2565 -
คลิกเข้าร่วม"|"5  26/05/2565 -
คลิกเข้าร่วม"|"6  16/06/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.4894&law_suit_year=2562&Law_Court_ID=507&deed_no=41500,%2041502%20-%2041504&addrno=125/28|2022-02-09 23:25:40.885124|13.93030679|100.51725492||15000
ผบ.1713/2562|23/3|นนทบุรี 7/2565 - 1|23 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|35.0|1371125.0|บางรักใหญ่ (เสาธงหิน)|บางบัวทอง|นนทบุรี|101|50207|7/363|"1  03/03/2565 -
คลิกเข้าร่วม"|"2  24/03/2565 -
คลิกเข้าร่วม"|"3  12/04/2565 -
คลิกเข้าร่วม"|"4  05/05/2565 -
คลิกเข้าร่วม"|"5  26/05/2565 -
คลิกเข้าร่วม"|"6  16/06/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.1713&law_suit_year=2562&Law_Court_ID=101&deed_no=50207&addrno=7/363|2022-02-09 23:25:45.525009|13.88216221|100.41672306||20000
พ.1114/2562|23/4|นนทบุรี 7/2565 - 1|24 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|30.2|1347400.0|ไทรน้อย|ไทรน้อย|นนทบุรี|101|14585|92/356|"1  03/03/2565 -
คลิกเข้าร่วม"|"2  24/03/2565 -
คลิกเข้าร่วม"|"3  12/04/2565 -
คลิกเข้าร่วม"|"4  05/05/2565 -
คลิกเข้าร่วม"|"5  26/05/2565 -
คลิกเข้าร่วม"|"6  16/06/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BE.1114&law_suit_year=2562&Law_Court_ID=101&deed_no=14585&addrno=92/356|2022-02-09 23:25:49.087585|13.97021279|100.3436565||17000
ผบ.1189/2560|23/5|นนทบุรี 7/2565 - 1|25 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|85.0|3680200.0|พิมลราช|บางบัวทอง|นนทบุรี|101|83634|22/19|1  03/03/2565 ถอนการยึด 03/03/2565|2  24/03/2565 ถอนการยึด 24/03/2565|3  12/04/2565 ถอนการยึด 12/04/2565|4  05/05/2565 ถอนการยึด 05/05/2565|5  26/05/2565 ถอนการยึด 26/05/2565|6  16/06/2565 ถอนการยึด 16/06/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.1189&law_suit_year=2560&Law_Court_ID=101&deed_no=83634&addrno=22/19|2022-02-09 23:25:53.261354|13.91411896|100.42853883||25000
ผบ.6007/2562|23/6|นนทบุรี 7/2565 - 1|26 - 1|ห้องชุด|0|0|31.42|1326097.5|บางเขน|เมืองนนทบุรี|นนทบุรี|121|232008|109/61|"1  03/03/2565 -
คลิกเข้าร่วม"|"2  24/03/2565 -
คลิกเข้าร่วม"|"3  12/04/2565 -
คลิกเข้าร่วม"|"4  05/05/2565 -
คลิกเข้าร่วม"|"5  26/05/2565 -
คลิกเข้าร่วม"|"6  16/06/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.6007&law_suit_year=2562&Law_Court_ID=121&deed_no=232008&addrno=109/61|2022-02-09 23:25:55.610414|13.84405935|100.52953455||28000
ผบ.2790/2563|23/7|นนทบุรี 7/2565 - 1|27 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|35.0|1290000.0|บางแม่นาง|บางใหญ่|นนทบุรี|101|70236|59/346|"1  03/03/2565 -
คลิกเข้าร่วม"|"2  24/03/2565 -
คลิกเข้าร่วม"|"3  12/04/2565 -
คลิกเข้าร่วม"|"4  05/05/2565 -
คลิกเข้าร่วม"|"5  26/05/2565 -
คลิกเข้าร่วม"|"6  16/06/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.2790&law_suit_year=2563&Law_Court_ID=101&deed_no=70236&addrno=59/346|2022-02-09 23:25:58.566653|13.87474602|100.38011614||15000
ผบ.1316/2563|23/8|นนทบุรี 7/2565 - 1|28 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|16.0|923600.0|ทวีวัฒนา|ไทรน้อย|นนทบุรี|101|13606|7/882|"1  03/03/2565 -
คลิกเข้าร่วม"|"2  24/03/2565 -
คลิกเข้าร่วม"|"3  12/04/2565 -
คลิกเข้าร่วม"|"4  05/05/2565 -
คลิกเข้าร่วม"|"5  26/05/2565 -
คลิกเข้าร่วม"|"6  16/06/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.1316&law_suit_year=2563&Law_Court_ID=101&deed_no=13606&addrno=7/882|2022-02-09 23:26:02.873721|13.94443271|100.34596106||15000
